GEOID,GEO,NAME,DATE,POSITIVE,POS_NEW,NEGATIVE,NEG_NEW,DEATHS,DTH_NEW,TEST_NEW,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,IP_Y_0_9,IP_Y_10_19,IP_Y_20_29,IP_Y_30_39,IP_Y_40_49,IP_Y_50_59,IP_Y_60_69,IP_Y_70_79,IP_Y_80_89,IP_Y_90,IP_N_0_9,IP_N_10_19,IP_N_20_29,IP_N_30_39,IP_N_40_49,IP_N_50_59,IP_N_60_69,IP_N_70_79,IP_N_80_89,IP_N_90,IP_U_0_9,IP_U_10_19,IP_U_20_29,IP_U_30_39,IP_U_40_49,IP_U_50_59,IP_U_60_69,IP_U_70_79,IP_U_80_89,IP_U_90,IC_YES,IC_Y_0_9,IC_Y_10_19,IC_Y_20_29,IC_Y_30_39,IC_Y_40_49,IC_Y_50_59,IC_Y_60_69,IC_Y_70_79,IC_Y_80_89,IC_Y_90,OBJECTID
55,State,WI,2020/08/25 19:00:00+00,71492,638,1128971,9349,1094,13,9987,5610,41823,24059,36649,34717,126,2448,7049,17852,11910,10146,9979,6407,3286,1725,690,505,589,0,0,0,8,12,33,76,175,284,305,201,702,1982,9509,45988,6547,6764,15554,46547,9391,13,30,219,793,23,16,127,946,21,5841,43085,22566,54,93,378,467,618,877,1124,1052,708,239,1582,4257,10678,7161,6162,6063,3590,1450,631,249,812,2699,6796,4282,3366,3039,1693,784,386,202,996,6,5,34,46,109,176,263,213,106,38,129145
55,State,WI,2020/08/13 19:00:00+00,63206,943,1035195,11472,1018,7,12415,5170,36837,21199,32605,30488,113,2168,6226,15852,10559,9003,8695,5647,2874,1544,638,473,545,0,0,0,8,10,32,71,167,267,272,191,621,1830,8858,39874,5975,6048,14448,40755,8003,11,30,212,729,20,16,119,875,24,5237,37729,20240,48,87,350,426,588,803,1038,960,644,226,1391,3740,9521,6362,5466,5254,3086,1245,546,226,729,2399,5981,3771,2949,2638,1523,669,354,186,942,4,4,30,45,105,164,250,200,103,37,133005
55,State,WI,2020/08/14 19:00:00+00,64227,1021,1044613,9418,1025,7,10439,5235,37474,21518,33129,30984,114,2188,6314,16095,10756,9143,8856,5727,2931,1572,645,477,548,0,0,0,8,10,32,71,167,269,276,192,631,1849,8941,40638,6034,6134,14573,41502,8152,11,30,212,736,19,17,121,884,20,5313,38375,20539,48,88,354,433,593,811,1050,979,650,229,1408,3808,9667,6478,5554,5359,3145,1267,564,224,732,2418,6074,3845,2996,2686,1532,685,358,192,951,4,4,32,45,106,166,252,202,103,37,133549
55,State,WI,2020/08/12 19:00:00+00,62263,478,1023723,9446,1011,5,9924,5125,36289,20849,32128,30025,110,2140,6133,15646,10405,8873,8529,5555,2821,1526,635,468,543,0,0,0,8,10,32,71,167,263,269,191,617,1817,8780,39200,5898,5951,14330,40131,7802,11,30,212,723,19,16,118,871,22,5157,37174,19932,48,85,346,423,583,796,1026,952,640,226,1376,3696,9407,6265,5391,5154,3030,1211,535,224,716,2352,5893,3717,2899,2579,1499,658,351,185,941,4,4,30,45,106,164,250,198,103,37,134401
55,State,WI,2020/08/11 19:00:00+00,61785,724,1014277,12875,1006,8,13599,5092,35862,20831,31873,29802,110,2127,6085,15519,10334,8819,8462,5502,2800,1509,628,466,540,0,0,0,8,10,32,71,166,261,268,190,609,1810,8759,38828,5857,5922,14264,39756,7765,11,30,212,717,19,17,118,863,25,5105,36727,19953,48,85,344,421,580,792,1018,944,635,225,1356,3646,9302,6197,5341,5084,2989,1197,529,221,723,2354,5873,3716,2898,2586,1495,659,345,182,939,4,4,30,45,106,164,250,197,102,37,135524
55,State,WI,2020/07/21 19:00:00+00,44135,1117,750562,13371,859,13,14488,4194,25052,14889,22749,21299,87,1515,3979,11311,7560,6377,5944,3812,1954,1167,516,399,460,0,0,0,9,9,29,64,145,218,214,171,426,1456,7019,26478,4516,4240,11419,27517,5199,10,23,196,603,13,14,100,746,13,3740,25335,15060,39,71,280,358,488,675,840,737,518,188,926,2321,6702,4446,3818,3519,1991,778,374,177,550,1587,4329,2756,2071,1750,981,439,275,151,838,4,4,27,41,95,146,228,170,91,32,138009
55,State,WI,2020/07/22 19:00:00+00,44847,712,764630,14068,865,6,14780,4225,25661,14961,23122,21638,87,1545,4064,11465,7683,6483,6056,3870,1983,1178,520,400,465,0,0,0,8,9,29,64,146,222,215,172,438,1468,7066,27004,4559,4312,11539,28011,5297,10,23,197,606,15,14,102,750,13,3806,25972,15069,40,72,280,361,492,681,845,745,522,187,949,2388,6847,4565,3914,3610,2034,794,378,182,556,1604,4338,2757,2077,1765,991,444,278,151,848,4,4,27,41,96,148,230,174,92,32,139076
55,State,WI,2020/08/23 19:00:00+00,70462,453,1115149,4361,1081,0,4814,5558,41118,23786,36138,34199,125,2404,6942,17611,11760,10020,9807,6295,3233,1703,687,502,579,0,0,0,8,12,33,76,172,282,299,199,693,1964,9451,45185,6482,6687,15402,45788,9272,13,30,219,782,21,16,125,936,20,5756,42338,22368,51,91,371,462,618,869,1114,1043,701,238,1550,4185,10529,7050,6073,5953,3504,1415,614,245,803,2666,6711,4248,3329,2985,1677,775,388,204,990,5,5,33,45,109,176,262,211,106,38,140465
55,State,WI,2020/08/24 19:00:00+00,70854,392,1119622,4473,1081,0,4865,5573,41344,23937,36350,34377,127,2416,6987,17705,11818,10070,9874,6342,3242,1712,688,502,579,0,0,0,8,12,33,76,172,282,299,199,695,1970,9472,45493,6516,6708,15457,46057,9340,13,30,219,782,21,16,125,936,20,5784,42586,22484,53,92,374,463,617,871,1117,1044,704,238,1556,4209,10582,7084,6101,5991,3536,1420,620,245,807,2686,6749,4271,3352,3012,1689,778,388,205,991,5,5,34,45,109,176,262,211,106,38,142599
55,State,WI,2020/08/20 19:00:00+00,68233,740,1093294,9131,1067,7,9871,5469,39840,22924,35084,33026,123,2333,6734,17010,11388,9705,9480,6115,3127,1664,677,495,572,0,0,0,8,12,33,75,169,279,293,198,679,1932,9228,43550,6312,6532,15108,44289,8836,13,30,217,770,20,17,123,922,22,5599,40973,21661,50,90,369,459,610,853,1093,1023,687,235,1508,4054,10212,6854,5904,5733,3390,1351,596,238,775,2590,6429,4075,3191,2894,1632,753,381,204,978,5,5,33,45,108,173,257,209,105,38,143306
55,State,WI,2020/08/18 19:00:00+00,66830,634,1075397,9357,1052,13,9991,5380,39011,22439,34424,32287,119,2290,6600,16682,11163,9521,9256,5974,3055,1624,665,488,564,0,0,0,8,12,32,73,168,277,284,198,656,1893,9134,42539,6220,6388,14917,43313,8600,11,30,214,760,20,17,122,908,22,5499,40056,21275,48,90,367,454,605,833,1073,1006,669,235,1479,3968,10025,6714,5794,5599,3294,1320,584,234,763,2542,6290,3995,3122,2824,1607,729,371,196,964,4,5,33,45,107,170,254,205,103,38,145417
55,State,WI,2020/08/16 19:00:00+00,65741,685,1060533,5414,1039,1,6099,5304,38267,22170,33862,31766,113,2230,6489,16454,10991,9359,9076,5875,3006,1603,658,483,556,0,0,0,8,10,32,72,168,274,279,196,644,1877,9035,41766,6126,6293,14756,42533,8452,11,30,212,750,19,17,121,897,21,5409,39254,21078,48,89,359,442,599,820,1062,989,663,233,1433,3892,9855,6616,5676,5481,3215,1296,575,228,749,2508,6240,3933,3084,2775,1598,721,365,197,957,4,5,32,45,107,168,252,203,103,38,146772
55,State,WI,2020/08/17 19:00:00+00,66196,455,1066040,5507,1039,0,5962,5327,38507,22362,34113,31969,114,2264,6536,16545,11062,9431,9145,5916,3027,1612,658,483,556,0,0,0,8,10,32,72,168,274,279,196,648,1888,9081,42070,6168,6341,14810,42844,8542,11,30,212,750,19,17,121,897,21,5442,39505,21249,48,89,360,448,603,823,1065,994,663,234,1450,3914,9918,6651,5716,5512,3235,1302,581,228,766,2533,6267,3963,3112,2810,1616,731,368,196,961,4,5,33,45,107,169,253,204,103,38,147452
55,State,WI,2020/07/10 19:00:00+00,34753,845,635411,11857,814,5,12702,3766,20215,10772,17826,16848,79,1176,2796,8571,6104,5171,4748,3070,1624,1012,481,380,434,0,0,0,8,8,25,60,140,210,201,162,325,1249,5845,20129,3772,3433,9913,20853,3987,10,23,192,566,11,12,96,706,12,3134,19932,11687,32,56,234,321,448,623,763,664,455,170,735,1712,5300,3716,3162,2847,1617,626,327,173,409,1028,3037,2067,1561,1278,690,334,230,138,792,3,3,27,38,92,139,217,162,81,30,150079
55,State,WI,2020/07/11 19:00:00+00,35679,926,646504,11093,821,7,12019,3797,20661,11221,18278,17320,81,1206,2904,8869,6255,5289,4853,3136,1661,1023,483,385,436,0,0,0,9,8,25,60,140,211,203,165,333,1271,5984,20737,3839,3515,10058,21557,4064,10,23,192,573,11,12,96,713,12,3200,20437,12042,32,57,234,324,449,626,769,670,463,173,753,1767,5437,3783,3215,2916,1641,645,331,173,421,1080,3198,2148,1625,1311,726,346,229,137,797,3,3,27,38,92,140,217,163,83,31,150487
55,State,WI,2020/07/09 19:00:00+00,33908,754,623554,12404,809,2,13158,3726,19756,10426,17386,16442,80,1134,2711,8287,5941,5083,4649,3026,1597,1001,479,379,430,0,0,0,8,8,25,60,136,210,200,162,317,1225,5730,19513,3747,3376,9744,20259,3905,10,23,192,562,11,11,94,702,13,3071,19446,11391,32,54,225,320,446,618,756,657,448,170,715,1662,5152,3622,3109,2789,1591,620,324,172,387,995,2910,1999,1528,1242,679,320,229,137,787,2,3,27,38,91,139,215,162,80,30,151315
55,State,WI,2020/07/13 19:00:00+00,36942,494,659479,6127,820,0,6621,3850,21120,11972,18941,17915,86,1253,3061,9261,6456,5440,5005,3219,1712,1047,488,384,436,0,0,0,8,8,25,60,140,211,203,165,342,1299,6145,21542,3947,3667,10263,22357,4322,10,23,192,572,11,12,96,712,12,3260,20936,12746,32,59,244,331,451,630,776,681,470,176,777,1826,5554,3842,3284,2988,1676,661,339,173,444,1176,3463,2283,1705,1387,767,370,238,139,800,3,3,27,38,92,140,218,164,84,31,155874
55,State,WI,2020/07/14 19:00:00+00,37906,964,673195,13716,826,6,14680,3892,21660,12354,19433,18387,86,1297,3177,9571,6590,5550,5127,3289,1752,1065,488,386,440,0,0,0,8,9,25,61,143,211,204,165,355,1330,6244,22240,4005,3732,10403,23082,4421,10,23,195,576,10,12,96,718,12,3321,21586,12999,33,59,249,336,454,637,783,684,482,175,801,1900,5726,3918,3351,3051,1715,681,343,174,463,1218,3596,2336,1745,1439,791,387,240,139,804,3,3,27,38,92,140,221,165,85,30,156165
55,State,WI,2020/07/15 19:00:00+00,38727,821,686299,13104,827,1,13925,3923,22132,12672,19893,18747,87,1328,3276,9799,6730,5669,5224,3372,1769,1070,490,386,441,0,0,0,8,9,25,61,143,211,204,166,361,1347,6363,22795,4062,3799,10551,23675,4501,10,23,195,577,10,12,96,719,12,3384,22146,13197,34,66,255,339,457,636,790,689,482,175,817,1962,5844,3996,3418,3120,1762,693,346,174,477,1248,3700,2395,1794,1468,820,387,242,141,810,3,3,27,39,92,141,222,167,86,30,156225
55,State,WI,2020/07/16 19:00:00+00,39627,900,699670,13371,831,4,14271,3968,22647,13012,20350,19191,86,1363,3380,10038,6875,5795,5354,3441,1796,1089,496,387,444,0,0,0,8,9,26,61,143,212,206,166,380,1356,6486,23468,4128,3809,10721,24333,4573,10,23,195,580,10,13,96,723,12,3450,22726,13451,35,68,260,343,461,643,797,699,484,178,831,2020,5997,4089,3480,3206,1797,705,347,175,497,1292,3781,2443,1854,1505,847,392,258,143,811,3,4,27,39,93,141,222,167,85,30,156400
55,State,WI,2020/07/17 19:00:00+00,40507,880,712197,12527,833,2,13407,4031,23149,13327,20824,19597,86,1397,3483,10284,7018,5898,5469,3524,1825,1107,502,387,446,0,0,0,8,9,26,61,143,212,208,166,381,1374,6620,24027,4211,3894,10891,24992,4624,10,23,196,581,10,13,96,728,9,3512,23308,13687,35,68,264,344,470,656,816,708,491,179,848,2079,6142,4157,3547,3278,1847,716,357,178,514,1336,3878,2517,1881,1535,861,401,259,145,816,3,4,27,39,94,142,223,167,86,31,156575
55,State,WI,2020/07/18 19:00:00+00,41485,978,723643,11446,843,10,12424,4082,23718,13685,21363,20033,89,1431,3615,10573,7150,6029,5599,3597,1866,1120,505,393,450,0,0,0,8,9,28,62,144,214,208,170,397,1385,6721,24709,4273,4000,11014,25682,4789,10,23,196,589,11,14,97,736,10,3585,23938,13962,36,68,269,347,474,662,828,716,500,182,872,2161,6319,4239,3631,3346,1871,742,360,177,523,1386,3985,2564,1924,1591,898,408,260,146,823,3,4,27,40,94,143,227,166,88,31,156751
55,State,WI,2020/07/19 19:00:00+00,42315,830,730902,7259,844,1,8089,4107,24056,14152,21824,20401,90,1451,3716,10817,7282,6150,5710,3660,1888,1134,507,393,451,0,0,0,8,9,28,62,144,215,208,170,402,1404,6824,25227,4341,4117,11141,26194,4980,10,23,196,590,11,14,97,737,10,3624,24297,14394,36,69,273,352,475,664,831,719,505,183,883,2197,6405,4299,3689,3391,1898,754,363,177,532,1450,4139,2631,1986,1655,931,415,266,147,826,3,4,27,40,94,144,227,168,88,31,156928
55,State,WI,2020/07/12 19:00:00+00,36448,769,653352,6848,820,-1,7617,3824,20937,11687,18687,17679,82,1237,3005,9100,6377,5383,4950,3187,1690,1033,486,384,436,0,0,0,8,8,25,60,140,211,203,165,338,1285,6076,21236,3901,3612,10172,22053,4223,10,23,192,572,11,12,96,712,12,3232,20728,12488,32,58,240,329,451,628,772,674,467,173,768,1804,5508,3816,3251,2964,1663,655,335,173,437,1143,3352,2232,1681,1358,752,361,231,140,800,3,3,27,38,92,140,218,164,84,31,158300
55,State,WI,2020/07/20 19:00:00+00,43018,703,737191,6289,846,2,6992,4129,24344,14545,22196,20731,91,1483,3818,11025,7392,6228,5792,3706,1914,1150,510,393,453,0,0,0,8,9,29,62,144,216,208,170,411,1429,6925,25636,4421,4196,11253,26659,5106,10,23,196,592,11,14,98,738,10,3661,24602,14755,37,69,275,355,479,666,833,724,508,183,896,2233,6500,4342,3716,3427,1923,761,369,177,550,1516,4250,2695,2033,1699,950,429,273,150,829,3,4,27,40,94,145,228,169,88,31,166317
55,State,WI,2020/09/22 19:00:00+00,104170,1672,1348492,10865,1251,7,12537,6765,59520,37885,53051,50940,179,3290,13326,26979,15885,13723,14008,9072,4735,2312,840,568,682,1,0,0,9,16,38,84,205,321,359,219,1129,2530,10613,71579,8825,9494,18455,71360,14355,16,36,230,925,24,20,144,1080,27,7637,61283,35250,65,131,468,553,712,1027,1347,1294,885,283,2142,7012,15283,9580,8368,8517,5222,2232,880,284,1083,6183,11228,5752,4643,4464,2503,1209,547,273,991,5,6,38,47,102,168,249,219,117,40,169956
55,State,WI,2020/07/25 19:00:00+00,47870,953,808528,13248,891,13,14201,4368,27390,16112,24681,23091,98,1653,4450,12246,8185,6889,6449,4138,2104,1220,536,412,479,0,0,0,8,10,31,67,151,226,226,172,477,1538,7434,28982,4783,4656,12061,30011,5798,10,25,201,624,15,16,107,768,16,4045,27753,16072,41,75,291,377,499,697,877,779,541,191,1011,2630,7307,4828,4158,3842,2185,843,395,191,601,1745,4648,2980,2232,1910,1076,482,284,154,868,4,4,28,43,97,150,237,179,94,32,171136
55,State,WI,2020/07/27 19:00:00+00,49417,590,823905,6356,893,1,6946,4420,28022,16975,25501,23816,100,1702,4645,12586,8416,7109,6677,4282,2182,1264,554,414,479,0,0,0,8,10,31,67,151,228,226,172,492,1571,7632,29974,4905,4843,12276,31036,6105,10,26,201,625,15,16,107,770,16,4133,28398,16886,41,76,296,381,506,701,887,788,550,194,1037,2697,7460,4933,4247,3938,2237,874,407,192,624,1872,4830,3102,2356,2038,1158,520,307,168,872,4,4,28,43,98,150,238,180,95,32,171325
55,State,WI,2020/08/09 19:00:00+00,60554,621,993742,6797,998,2,7418,5000,35038,20516,31259,29186,109,2097,5951,15227,10149,8663,8278,5364,2736,1474,615,462,536,0,0,0,9,10,32,70,168,259,262,188,599,1785,8661,37923,5785,5801,14138,38832,7584,10,30,212,710,19,17,119,852,27,5003,35870,19681,47,83,343,418,569,779,996,922,621,222,1331,3557,9115,6066,5236,4935,2908,1158,517,215,719,2311,5769,3665,2858,2564,1460,656,336,178,938,4,4,30,45,105,164,250,198,101,37,174023
55,State,WI,2020/08/10 19:00:00+00,61061,507,1001402,7660,998,0,8167,5031,35306,20724,31520,29431,110,2111,6015,15348,10226,8735,8354,5405,2761,1484,622,463,535,0,0,0,8,10,32,70,168,259,263,188,600,1797,8697,38282,5819,5866,14189,39176,7696,10,30,212,710,19,17,118,853,27,5033,36166,19862,47,83,344,420,573,782,1004,930,624,224,1341,3586,9172,6109,5280,4982,2923,1173,523,217,723,2346,5832,3697,2882,2590,1478,658,337,181,938,4,4,30,45,105,164,250,198,101,37,175247
55,State,WI,2020/07/23 19:00:00+00,45899,1052,778842,14212,878,13,15264,4273,26221,15405,23665,22131,103,1576,4197,11730,7866,6638,6170,3971,2029,1195,527,408,470,0,0,0,8,10,30,65,147,222,222,174,456,1487,7222,27629,4638,4467,11706,28712,5481,10,24,198,615,15,16,104,760,14,3878,26575,15446,40,72,283,369,494,685,854,760,529,187,966,2462,6979,4660,4002,3690,2089,808,381,184,570,1663,4468,2837,2142,1795,1028,461,285,156,857,4,4,27,43,96,148,232,177,94,32,177027
55,State,WI,2020/07/24 19:00:00+00,46917,1018,795280,16438,878,0,17456,4327,26806,15784,24218,22601,98,1608,4328,12001,8038,6763,6312,4057,2070,1208,532,406,472,0,0,0,8,10,30,67,146,222,223,172,467,1510,7333,28312,4709,4586,11885,29382,5650,10,24,199,614,15,16,104,760,14,3957,27069,15891,40,75,287,371,498,693,868,767,539,189,988,2541,7154,4737,4073,3766,2142,828,389,188,580,1712,4560,2930,2192,1853,1047,475,280,155,861,4,4,28,43,97,149,233,177,94,32,177435
55,State,WI,2020/07/31 19:00:00+00,52940,832,882149,14547,934,15,15379,4637,30346,17957,27327,25512,101,1848,5056,13389,8968,7605,7181,4620,2372,1329,572,433,501,0,0,0,8,11,31,69,155,239,244,177,524,1625,8004,32526,5222,5039,12981,33554,6405,10,26,208,659,15,16,111,805,18,4431,30963,17546,41,78,306,391,536,728,939,839,576,203,1156,2984,8021,5311,4561,4255,2449,965,439,205,651,1994,5062,3266,2508,2198,1232,568,314,164,900,4,4,29,45,102,154,242,188,98,34,178366
55,State,WI,2020/07/30 19:00:00+00,52108,1059,867602,16211,919,8,17270,4590,29761,17757,26893,25114,101,1818,4951,13184,8837,7483,7069,4545,2334,1318,569,429,490,0,0,0,8,10,31,69,152,236,237,176,520,1612,7900,31927,5147,5002,12828,32940,6340,10,26,207,645,15,16,109,793,17,4357,30342,17409,41,79,302,386,529,722,929,829,571,202,1130,2901,7880,5215,4478,4186,2398,952,426,195,647,1971,5002,3236,2476,2161,1218,553,321,172,893,4,4,29,43,101,153,241,186,98,34,179491
55,State,WI,2020/07/29 19:00:00+00,51049,870,851391,13824,911,5,14694,4539,29128,17382,26368,24579,102,1781,4833,12952,8670,7332,6906,4441,2275,1296,563,422,489,0,0,0,8,9,31,69,151,234,234,175,504,1602,7816,31178,5016,4933,12572,32237,6240,10,26,205,638,15,17,108,785,18,4265,29662,17122,41,78,301,384,520,716,919,815,566,199,1095,2827,7720,5123,4400,4096,2338,915,420,194,645,1928,4931,3163,2412,2094,1184,545,310,170,886,4,4,29,43,100,153,239,183,98,33,181544
55,State,WI,2020/09/16 19:00:00+00,92712,1408,1295313,10788,1228,8,12196,6454,53959,32299,47337,45218,157,2970,11129,23790,14452,12476,12643,8145,4229,2094,784,559,669,0,0,0,9,15,36,84,204,314,350,216,983,2335,10226,62594,8126,8448,17508,62689,12515,15,33,230,907,24,19,143,1063,22,7252,57046,28414,61,118,441,525,684,1002,1292,1228,838,265,1965,6036,13903,8820,7688,7769,4724,1974,802,278,944,4975,9446,5107,4104,3872,2129,1027,454,241,1098,7,5,38,50,114,190,290,235,126,43,183040
55,State,WI,2020/09/08 19:00:00+00,82477,717,1230159,3366,1168,0,4083,6118,48244,28115,42144,40177,156,2739,8752,20707,13394,11495,11472,7430,3821,1925,742,534,634,0,0,0,8,15,33,82,191,300,328,211,838,2162,9963,54479,7436,7599,16715,54682,11080,13,31,226,852,26,20,134,1007,27,6642,50318,25517,59,102,411,503,663,953,1232,1159,780,256,1781,5055,12290,8120,7022,6998,4246,1742,726,264,899,3595,8006,4771,3810,3521,1952,920,419,222,1052,7,5,35,49,110,182,280,226,119,39,185279
55,State,WI,2020/07/26 19:00:00+00,48827,957,817549,9021,892,1,9978,4394,27766,16667,25203,23524,100,1690,4568,12449,8337,7022,6588,4225,2153,1245,550,413,479,0,0,0,8,10,31,67,151,227,226,172,485,1553,7558,29603,4856,4772,12195,30641,5991,10,26,201,624,15,16,107,769,16,4092,28083,16652,41,76,292,380,502,697,881,784,547,194,1027,2666,7389,4885,4211,3910,2218,863,405,192,622,1826,4768,3072,2309,1981,1126,506,293,164,870,4,4,28,43,98,150,237,180,94,32,185829
55,State,WI,2020/09/26 19:00:00+00,113645,2817,1393412,9767,1281,7,12584,7041,64903,41701,57905,55553,187,3635,14653,29092,17217,14991,15480,10032,5172,2495,878,578,702,1,0,0,9,17,38,86,212,329,367,223,1257,2696,10925,79320,9246,10201,19309,78550,15786,16,36,232,951,26,20,150,1106,25,7921,64366,41358,67,134,478,573,730,1070,1402,1364,931,292,2381,7726,16400,10375,9137,9371,5791,2458,957,307,1187,6793,12214,6269,5124,5039,2839,1350,607,279,1153,7,6,41,52,115,195,300,253,136,48,186934
55,State,WI,2020/09/07 19:00:00+00,81760,567,1226793,4899,1168,0,5466,6089,47919,27752,41777,39829,154,2728,8543,20521,13318,11442,11398,7370,3787,1913,740,534,634,0,0,0,8,15,33,82,191,300,328,211,833,2154,9942,53951,7326,7554,16651,54145,10964,13,31,226,852,26,20,134,1007,27,6599,49855,25306,59,102,409,500,663,947,1223,1154,776,256,1775,4994,12199,8072,6987,6963,4213,1728,724,264,894,3447,7913,4746,3792,3488,1934,905,413,220,1052,7,5,35,49,110,182,280,226,119,39,189618
55,State,WI,2020/09/11 19:00:00+00,86250,1369,1254034,8586,1197,4,9955,6263,50341,29646,44076,42012,162,2840,9739,21820,13780,11810,11891,7672,3968,1974,756,546,651,0,0,0,9,15,35,83,197,306,338,214,894,2227,10066,57338,7842,7883,17019,57665,11566,14,32,228,877,25,21,140,1032,25,6863,52888,26499,59,111,422,513,672,979,1255,1190,804,258,1863,5406,12862,8392,7243,7289,4438,1829,748,271,918,4222,8536,4875,3895,3623,1979,949,422,227,1074,7,5,35,50,113,189,283,231,122,39,191098
55,State,WI,2020/07/28 19:00:00+00,50179,762,837567,13662,906,13,14424,4493,28609,17077,25887,24191,101,1737,4734,12743,8535,7218,6788,4349,2232,1282,561,419,487,0,0,0,8,10,31,68,151,233,230,175,499,1592,7716,30577,4968,4827,12439,31631,6109,10,26,204,633,15,18,107,780,19,4202,29059,16918,41,78,297,383,515,709,903,808,561,198,1066,2766,7600,5037,4332,4022,2283,894,417,192,630,1890,4846,3115,2371,2057,1163,530,304,171,880,4,4,28,43,98,152,239,183,96,33,193765
55,State,WI,2020/09/25 19:00:00+00,110828,2504,1383645,12575,1274,9,15079,6962,63269,40597,56424,54219,185,3547,14250,28476,16813,14597,15043,9755,5044,2443,860,575,698,1,0,0,9,17,38,85,210,329,366,220,1222,2636,10832,77029,9116,9993,19048,76445,15335,16,36,232,946,25,19,148,1102,24,7835,63617,39376,67,134,475,568,724,1060,1382,1345,920,287,2317,7496,16077,10144,8896,9094,5626,2388,932,299,1163,6620,11924,6101,4977,4889,2747,1311,591,274,1150,7,6,41,51,115,195,300,251,136,48,195053
55,State,WI,2020/08/02 19:00:00+00,54924,922,904666,8721,948,1,9643,4717,31370,18837,28343,26467,114,1913,5279,13881,9283,7878,7464,4821,2453,1368,584,436,512,0,0,0,8,10,31,70,158,245,246,180,550,1665,8166,33911,5399,5233,13296,34874,6754,10,27,209,670,15,17,112,816,20,4570,31999,18355,42,81,312,396,540,741,959,851,587,208,1199,3097,8273,5487,4696,4405,2544,1006,456,207,672,2101,5296,3400,2642,2318,1318,596,325,169,910,4,5,30,45,104,156,242,190,98,36,196408
55,State,WI,2020/08/03 19:00:00+00,55328,404,911435,6769,949,1,7173,4732,31586,19010,28557,26657,114,1931,5335,13970,9343,7928,7525,4861,2475,1374,586,437,512,0,0,0,8,10,31,70,158,245,247,180,554,1681,8222,34144,5432,5295,13343,35130,6855,10,27,209,671,15,17,112,817,20,4597,32255,18476,42,80,314,396,541,744,963,853,590,209,1207,3122,8333,5514,4728,4436,2563,1016,459,208,682,2133,5323,3433,2659,2345,1335,606,325,169,910,4,5,30,45,103,156,243,190,98,36,197088
55,State,WI,2020/08/01 19:00:00+00,54002,1062,895945,13796,947,13,14858,4681,30963,18358,27875,26020,107,1879,5168,13637,9153,7744,7343,4735,2414,1351,578,435,512,0,0,0,8,10,31,70,158,245,245,180,537,1651,8082,33289,5323,5120,13175,34263,6564,10,27,209,670,14,17,112,815,20,4517,31612,17873,41,80,309,391,539,734,953,846,580,208,1178,3051,8174,5417,4639,4348,2508,990,454,204,660,2037,5154,3345,2566,2261,1274,578,317,166,904,4,4,29,45,103,155,243,188,98,35,199008
55,State,WI,2020/08/05 19:00:00+00,56940,884,944984,16139,970,9,17023,4826,32813,19301,29389,27438,113,1979,5525,14330,9624,8158,7745,5019,2561,1402,597,448,522,0,0,0,8,10,32,70,164,250,252,184,571,1714,8333,35332,5535,5455,13616,36287,7037,10,29,210,688,17,16,117,832,21,4727,33610,18603,44,80,318,404,552,757,972,877,605,217,1251,3267,8609,5745,4900,4606,2691,1057,476,211,684,2178,5403,3475,2706,2382,1356,627,321,169,919,4,4,30,45,104,158,245,194,99,36,201555
55,State,WI,2020/08/04 19:00:00+00,56056,728,928845,17410,961,12,18138,4783,32189,19084,28922,27023,111,1958,5420,14136,9467,8016,7627,4936,2517,1389,590,446,515,0,0,0,8,10,32,70,160,248,250,183,564,1700,8278,34684,5485,5345,13470,35672,6914,10,28,209,682,16,16,115,825,21,4649,32954,18453,44,79,318,403,547,750,967,862,599,214,1230,3189,8471,5623,4802,4526,2623,1045,472,208,684,2152,5347,3441,2667,2351,1346,610,318,168,916,4,4,30,45,104,158,244,193,99,35,202136
55,State,WI,2020/08/06 19:00:00+00,57779,839,961851,16867,978,8,17706,4881,33440,19458,29842,27824,113,2007,5617,14535,9749,8300,7844,5091,2610,1426,600,454,524,0,0,0,8,10,32,70,166,252,253,187,584,1731,8403,35970,5584,5507,13763,36910,7106,10,30,210,696,17,15,118,838,22,4807,34231,18741,45,82,327,408,555,764,985,891,606,218,1275,3341,8748,5847,5014,4688,2747,1081,487,212,687,2194,5460,3494,2731,2392,1359,638,333,170,927,4,4,30,45,104,161,248,196,99,36,203785
